student_id,age,gender,degree_type,stream,year_of_study,college_tier,urban_or_rural,daily_ai_tool_usage_hrs,primary_ai_tools_used,uses_ai_for_assignments,ai_replaces_own_thinking_score,ai_dependency_score,placement_anxiety_score,fear_of_job_loss_to_ai,career_clarity_score,internship_experience,weekly_job_application_count,resume_confidence_score,interview_anxiety_score,daily_study_hours,self_learning_hours_per_week,skill_development_courses_taken,social_media_hrs_per_day,sleep_hours,stress_level,burnout_score,motivation_score,seeks_career_counseling,overall_career_readiness_score
STU_02431,21,Male,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 3,Urban,1.0,ChatGPT,Rarely,5,4,10,5,1,0,22,2,10,3.3,5.8,2,1.7,7.6,6,6,3,1.0,2.0
STU_02432,25,Male,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Urban,2.7,ChatGPT,Sometimes,4,10,8,5,3,1,3,2,7,1.8,6.2,0,1.6,10.0,4,9,1,1.0,5.06
STU_02433,20,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,6.2,Claude,Always,5,8,10,4,5,2,5,1,10,5.9,13.1,1,2.8,6.9,5,7,4,0.0,7.55
STU_02434,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Rural,4.6,Gemini,Frequently,4,7,8,5,6,0,9,1,8,0.4,2.4,0,5.2,6.0,4,7,1,0.0,4.53
STU_02435,25,Female,B.Tech/B.E.,Arts/Sciences,3,Tier 2,Urban,0.0,None,Never,1,1,10,3,3,2,21,2,8,1.5,5.2,5,2.8,7.3,7,5,4,0.0,7.23
STU_02436,21,Male,MBA,CS/IT,2,Tier 3,Urban,2.8,Gemini,Sometimes,4,9,7,5,6,2,10,3,8,3.8,5.4,1,4.0,6.6,7,8,1,1.0,4.62
STU_02437,24,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,5.1,ChatGPT,Frequently,5,9,8,4,4,2,9,2,8,2.5,1.7,0,5.0,7.3,7,6,6,0.0,5.81
STU_02438,22,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,1,2,5,4,4,2,12,5,7,3.7,1.8,1,4.0,6.1,6,8,2,1.0,7.65
STU_02439,20,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 1,Rural,0.4,Gemini,Never,4,5,7,4,6,3,9,3,6,4.0,0.0,1,1.4,6.0,6,6,1,0.0,6.07
STU_02440,21,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 1,Urban,1.7,ChatGPT,Rarely,3,3,2,3,8,3,3,4,2,1.5,0.0,0,5.5,6.2,5,5,5,0.0,6.12
STU_02441,22,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 1,Urban,1.8,ChatGPT,Rarely,1,2,4,2,5,4,1,5,2,5.1,10.0,4,0.7,8.6,2,4,7,0.0,9.6
STU_02442,20,Non-binary,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,1.4,ChatGPT,Rarely,1,2,3,3,6,2,1,5,4,2.2,5.8,5,2.5,7.8,2,2,8,0.0,7.83
STU_02443,18,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 1,Rural,0.4,ChatGPT,Never,3,3,6,4,3,3,6,2,8,2.1,3.1,0,4.5,8.2,2,3,4,0.0,6.25
STU_02444,21,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Urban,0.0,None,Never,3,3,10,4,2,1,18,2,10,3.1,4.9,3,4.3,5.9,7,5,6,0.0,4.22
STU_02445,24,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Urban,4.6,ChatGPT,Frequently,3,5,5,3,7,1,7,3,4,3.5,12.9,1,2.2,5.9,3,3,4,0.0,6.76
STU_02446,20,Male,B.Tech/B.E.,CS/IT,4,Tier 2,Rural,4.7,GitHub Copilot,Frequently,3,4,7,4,6,2,16,5,6,3.2,18.0,4,1.0,5.7,6,6,4,1.0,7.77
STU_02447,23,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,2.4,ChatGPT,Sometimes,4,9,4,5,6,1,0,5,1,3.3,14.3,6,3.0,8.1,4,6,5,0.0,6.71
STU_02448,21,Female,B.Tech/B.E.,Arts/Sciences,3,Tier 3,Urban,1.5,ChatGPT,Rarely,2,6,6,4,5,2,15,4,6,2.1,6.0,1,3.6,6.3,5,8,1,0.0,5.96
STU_02449,20,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 1,Rural,0.8,ChatGPT,Rarely,3,3,9,3,5,3,14,1,8,0.0,9.0,2,3.9,7.4,6,7,3,1.0,7.21
STU_02450,22,Male,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Rural,2.0,Claude,Rarely,4,4,5,3,2,1,13,3,7,1.2,0.0,1,1.7,4.5,4,5,2,0.0,4.18
STU_02451,21,Female,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Urban,0.2,Gemini,Never,3,3,6,3,4,0,7,1,5,3.2,0.0,0,3.8,7.6,5,7,2,1.0,4.06
STU_02452,19,Female,B.Tech/B.E.,Commerce/Management,1,Tier 3,Urban,1.1,ChatGPT,Rarely,5,3,3,1,1,1,12,2,4,1.5,0.0,0,3.4,8.0,3,3,4,0.0,1.79
STU_02453,27,Female,MBA,Commerce/Management,2,Tier 3,Urban,2.8,ChatGPT,Sometimes,3,8,6,4,4,1,0,3,4,0.7,10.3,2,2.9,8.7,4,7,4,0.0,4.2
STU_02454,19,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Rural,0.0,None,Never,2,1,7,3,1,2,9,2,7,1.0,0.0,1,4.4,8.7,4,3,5,0.0,4.19
STU_02455,21,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Urban,0.1,None,Never,1,2,4,1,5,1,16,3,3,1.7,10.7,2,0.9,8.6,1,3,6,0.0,5.4
STU_02456,20,Male,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 2,Rural,3.4,ChatGPT,Sometimes,5,6,5,5,3,3,11,5,4,5.5,10.9,7,2.3,5.0,3,2,8,0.0,7.22
STU_02457,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 2,Rural,0.0,None,Never,1,1,4,1,5,1,16,2,5,0.8,0.0,1,2.6,8.4,2,2,4,0.0,5.46
STU_02458,20,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,0.1,None,Never,3,2,10,4,4,3,24,4,8,2.4,0.0,3,1.3,7.5,5,5,2,0.0,5.88
STU_02459,23,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 2,Urban,0.6,Claude,Never,1,3,1,3,7,3,12,5,2,4.2,0.0,3,2.7,7.3,5,4,4,0.0,5.88
STU_02460,22,Female,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,4.4,Perplexity,Frequently,5,6,8,4,5,1,12,4,8,3.4,8.2,4,3.1,6.9,6,6,5,0.0,5.53
STU_02461,19,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Rural,0.0,None,Never,2,3,5,3,4,1,13,2,5,2.0,5.4,2,4.3,7.1,3,3,9,0.0,5.21
STU_02462,22,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,2,1,3,2,10,4,13,5,2,1.6,3.2,3,2.8,8.6,3,7,5,0.0,7.3
STU_02463,22,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Urban,2.6,Perplexity,Sometimes,4,5,9,5,3,2,4,3,10,3.0,0.9,1,0.6,6.5,7,6,8,0.0,5.19
STU_02464,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Urban,2.6,Perplexity,Sometimes,5,7,10,4,1,0,14,3,10,0.2,0.0,3,4.9,6.2,7,7,3,1.0,4.63
STU_02465,24,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Urban,1.9,Perplexity,Rarely,2,4,2,2,7,2,4,3,2,4.3,7.0,3,3.8,8.1,1,1,7,0.0,7.13
STU_02466,21,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Urban,1.3,ChatGPT,Rarely,1,3,10,5,3,2,19,3,7,4.1,7.7,4,3.4,6.8,5,7,1,0.0,8.03
STU_02467,22,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Urban,0.6,Gemini,Never,2,1,1,1,6,2,7,5,1,2.4,0.0,2,1.3,8.5,1,1,5,0.0,8.47
STU_02468,19,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Urban,0.6,Gemini,Never,2,5,8,3,5,3,15,1,8,3.4,2.3,1,2.0,7.5,4,5,5,0.0,7.93
STU_02469,23,Male,MBA,CS/IT,2,Tier 1,Urban,1.6,ChatGPT,Rarely,1,1,4,3,6,3,9,5,7,3.3,6.4,3,1.3,6.5,3,5,2,0.0,5.58
STU_02470,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Rural,2.9,Claude,Sometimes,3,5,1,3,6,2,11,5,1,1.4,0.7,4,3.7,5.1,1,5,5,0.0,7.56
STU_02471,20,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,0.3,ChatGPT,Never,1,1,6,4,7,4,13,5,6,3.8,,7,3.9,6.7,4,2,10,0.0,8.05
STU_02472,18,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,3.4,ChatGPT,Sometimes,3,7,6,4,6,3,1,4,6,5.8,19.9,6,1.8,7.5,7,7,8,0.0,5.1
STU_02473,22,Female,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Urban,0.0,None,Never,4,5,8,5,6,3,27,3,8,0.7,0.0,0,4.3,5.9,3,6,2,1.0,5.11
STU_02474,21,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Urban,2.4,Gemini,Sometimes,4,4,8,4,2,1,13,3,5,0.9,1.1,1,3.8,5.9,5,7,4,0.0,5.76
STU_02475,19,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,3.4,ChatGPT,Sometimes,5,9,9,5,7,2,9,4,10,3.6,13.3,2,3.6,7.0,7,9,2,0.0,6.66
STU_02476,21,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Rural,3.8,Claude,Frequently,4,7,7,4,4,1,6,5,9,4.2,9.4,9,2.3,8.3,8,8,4,0.0,6.34
STU_02477,21,Male,M.Tech/M.Sc,CS/IT,2,Tier 1,Urban,0.0,None,Never,2,2,1,3,5,2,4,5,3,4.4,0.0,2,2.8,6.5,2,1,8,0.0,5.4
STU_02478,23,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,3.9,ChatGPT,Frequently,2,6,5,3,8,2,1,5,4,5.7,14.8,3,1.2,8.1,6,8,7,0.0,8.54
STU_02479,24,Male,B.Tech/B.E.,CS/IT,1,Tier 2,Urban,3.2,ChatGPT,Sometimes,4,7,8,5,2,2,3,3,6,0.0,3.9,0,5.4,7.9,4,7,3,1.0,4.42
STU_02480,20,Male,B.Tech/B.E.,CS/IT,4,Tier 1,Urban,2.5,ChatGPT,Sometimes,4,4,2,4,6,4,18,4,1,4.5,11.8,1,5.1,6.7,5,5,4,0.0,6.38
STU_02481,18,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,1.4,Claude,Rarely,4,5,9,4,2,1,20,4,9,2.2,10.9,0,5.2,6.2,8,8,2,1.0,3.71
STU_02482,19,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 2,Urban,3.7,Claude,Sometimes,2,3,6,2,7,2,18,5,5,7.1,14.0,4,3.5,6.4,7,8,3,0.0,8.42
STU_02483,26,Male,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Urban,0.6,ChatGPT,Never,1,2,4,3,6,2,7,5,2,6.7,12.4,4,0.0,7.1,4,3,10,0.0,9.07
STU_02484,25,Female,B.Tech/B.E.,CS/IT,3,Tier 3,Urban,2.5,ChatGPT,Sometimes,2,3,3,3,8,2,10,3,4,0.2,0.0,1,2.8,6.3,1,1,7,0.0,7.46
STU_02485,22,Female,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 2,Urban,2.9,ChatGPT,Sometimes,4,4,6,4,4,2,7,4,5,2.2,0.0,2,3.7,6.5,7,5,3,0.0,6.06
STU_02486,20,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Urban,0.0,None,Never,1,2,3,2,6,3,7,5,3,3.3,0.0,1,3.9,7.8,4,2,8,0.0,8.39
STU_02487,20,Male,MBA,CS/IT,1,Tier 1,Urban,2.7,ChatGPT,Sometimes,5,5,6,5,5,1,11,3,8,4.0,3.4,1,0.0,8.1,3,4,6,0.0,4.28
STU_02488,20,Female,MBA,Engineering (Non-CS),1,Tier 1,Urban,3.4,ChatGPT,Sometimes,4,6,2,4,9,2,14,5,5,1.2,9.2,1,1.0,7.6,4,4,4,0.0,7.74
STU_02489,21,Male,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 3,Urban,0.4,ChatGPT,Never,2,1,4,2,5,1,18,4,3,1.5,1.6,4,0.5,8.0,2,2,3,0.0,6.19
STU_02490,18,Female,B.Tech/B.E.,CS/IT,4,Tier 3,Urban,1.9,Gemini,Rarely,5,6,10,4,1,3,14,3,10,0.2,3.1,0,2.9,6.0,5,7,1,1.0,2.46
STU_02491,19,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 1,Urban,0.0,None,Never,2,5,3,2,6,1,9,3,5,5.1,0.0,0,5.2,6.0,2,3,4,0.0,6.67
STU_02492,21,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 1,Rural,0.4,Perplexity,Never,1,1,1,1,5,2,3,4,2,2.3,0.0,1,2.6,5.9,2,2,3,0.0,6.26
STU_02493,18,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,4.8,Perplexity,Frequently,4,9,9,4,6,3,9,1,8,3.1,4.5,1,5.3,5.5,4,5,3,0.0,7.18
STU_02494,19,Female,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 2,Urban,0.0,None,Never,1,1,5,5,5,2,9,5,6,4.4,3.6,8,5.3,5.9,5,3,7,0.0,5.57
STU_02495,22,Male,B.Tech/B.E.,Commerce/Management,3,Tier 3,Rural,0.0,None,Never,5,2,7,4,1,1,21,3,6,0.0,0.0,1,2.9,6.1,8,6,2,1.0,4.36
STU_02496,21,Male,B.Tech/B.E.,Commerce/Management,3,Tier 1,Rural,1.6,ChatGPT,Rarely,4,5,2,3,6,3,12,5,1,4.7,9.9,2,1.7,8.4,4,5,8,0.0,6.28
STU_02497,25,Female,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 3,Rural,0.0,None,Never,1,4,6,5,5,1,9,3,6,0.3,0.6,1,2.6,7.3,5,5,4,0.0,8.13
STU_02498,22,Female,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Urban,1.8,ChatGPT,Rarely,3,4,8,5,2,1,6,1,9,1.9,7.9,1,2.8,8.9,6,5,2,1.0,5.11
STU_02499,22,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 1,Rural,1.2,ChatGPT,Rarely,3,3,9,2,7,3,4,1,9,4.9,11.9,4,3.0,6.6,5,6,4,0.0,5.55
STU_02500,20,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Rural,2.5,Gemini,Sometimes,3,6,9,4,5,1,11,4,9,2.0,9.0,7,0.6,7.2,9,8,2,0.0,8.58
STU_02501,25,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Urban,0.0,None,Never,1,2,6,3,7,2,10,5,6,5.1,7.1,4,2.9,7.3,6,6,4,1.0,8.41
STU_02502,21,Male,MBA,CS/IT,1,Tier 1,Rural,3.4,Gemini,Sometimes,2,3,5,3,6,3,10,5,7,3.8,12.6,3,0.0,7.4,5,5,5,0.0,6.77
STU_02503,19,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 3,Urban,3.3,ChatGPT,Sometimes,4,8,6,4,5,0,5,3,5,2.7,8.7,1,0.0,8.7,6,6,3,1.0,3.58
STU_02504,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 2,Urban,4.7,Claude,Frequently,5,6,8,5,5,0,13,3,9,1.7,5.3,3,3.1,7.5,5,6,3,0.0,2.7
STU_02505,22,Female,B.Tech/B.E.,CS/IT,3,Tier 2,Urban,2.6,Gemini,Sometimes,3,2,4,2,4,1,22,4,6,2.3,0.6,0,4.1,6.9,5,5,4,0.0,6.59
STU_02506,28,Female,MBA,CS/IT,1,Tier 2,Urban,4.1,GitHub Copilot,Frequently,3,7,1,2,5,2,4,4,1,0.4,12.4,1,0.0,7.9,2,2,4,0.0,5.18
STU_02507,19,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Rural,3.3,ChatGPT,Sometimes,1,3,6,4,8,4,0,5,8,8.6,15.3,3,0.4,7.9,6,6,8,0.0,8.66
STU_02508,20,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Rural,1.4,ChatGPT,Rarely,3,3,4,4,6,3,5,5,6,3.6,10.1,5,0.2,8.9,4,2,7,0.0,5.84
STU_02509,22,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,0.3,Gemini,Never,5,4,6,3,1,2,7,4,4,0.0,3.1,1,4.7,6.5,2,5,5,0.0,5.3
STU_02510,20,Female,B.Tech/B.E.,Engineering (Non-CS),1,Tier 1,Urban,2.0,ChatGPT,Rarely,2,5,10,4,4,1,0,2,9,1.2,10.4,0,5.4,5.5,2,5,5,0.0,5.42
STU_02511,22,Male,B.Tech/B.E.,CS/IT,2,Tier 2,Urban,2.0,Gemini,Rarely,2,4,4,3,3,2,5,2,5,4.0,12.1,2,1.5,7.3,6,7,2,1.0,5.05
STU_02512,21,Male,B.Tech/B.E.,CS/IT,3,Tier 1,Rural,5.2,ChatGPT,Frequently,5,7,7,5,7,3,23,5,9,4.6,13.9,3,3.1,6.3,6,7,4,1.0,5.38
STU_02513,23,Female,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 2,Urban,2.6,ChatGPT,Sometimes,3,7,8,5,6,1,3,3,8,4.3,12.2,2,2.3,8.0,5,6,6,0.0,5.83
STU_02514,23,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,1.5,ChatGPT,Rarely,1,3,9,4,6,1,10,3,7,2.1,5.9,0,3.1,7.1,7,6,5,0.0,5.97
STU_02515,18,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 2,Rural,0.0,None,Never,1,1,7,4,3,0,4,1,6,3.0,0.0,0,5.6,6.5,6,6,3,1.0,4.19
STU_02516,23,Female,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Urban,0.0,None,Never,3,4,8,3,4,0,15,3,6,2.5,3.4,3,0.0,10.0,4,5,6,0.0,4.27
STU_02517,23,Male,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,1.0,ChatGPT,Rarely,3,4,5,4,5,4,13,5,6,3.9,3.7,1,1.1,7.4,4,5,3,0.0,6.03
STU_02518,23,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Rural,3.1,ChatGPT,Sometimes,4,8,3,4,1,0,15,2,5,0.0,0.0,0,6.2,7.8,2,6,2,0.0,2.82
STU_02519,20,Female,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Rural,1.9,ChatGPT,Rarely,4,6,10,5,2,2,10,2,8,2.6,16.2,1,2.2,6.3,7,9,1,1.0,5.57
STU_02520,20,Male,B.Tech/B.E.,CS/IT,3,Tier 1,Urban,3.1,Claude,Sometimes,2,6,5,5,3,3,18,5,6,2.0,4.2,0,3.8,,3,3,4,0.0,7.18
STU_02521,24,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,4.9,Claude,Frequently,4,7,6,4,5,0,3,3,4,2.4,12.0,2,2.7,6.7,5,5,2,0.0,4.02
STU_02522,22,Female,MBA,Commerce/Management,2,Tier 3,Urban,2.1,Perplexity,Rarely,2,3,4,3,10,2,8,5,3,4.7,15.8,3,0.1,9.3,5,2,10,0.0,8.01
STU_02523,21,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,0.0,None,Never,3,2,8,2,6,2,19,2,9,3.2,6.2,5,3.4,8.5,4,3,7,1.0,6.79
STU_02524,19,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 3,Urban,4.8,Gemini,Frequently,5,7,6,2,6,2,14,4,4,1.6,2.8,3,2.5,7.4,5,8,1,0.0,4.51
STU_02525,18,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Urban,0.0,None,Never,1,3,8,5,7,1,7,3,6,3.9,12.0,2,5.2,5.3,7,7,4,1.0,7.48
STU_02526,20,Male,MBA,CS/IT,1,Tier 3,Rural,3.2,GitHub Copilot,Sometimes,3,5,7,3,5,0,12,2,8,2.9,7.6,5,1.7,6.5,8,9,5,1.0,7.33
STU_02527,20,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,3.9,ChatGPT,Frequently,4,7,8,5,5,3,9,4,7,2.8,1.4,6,3.4,6.3,6,7,6,0.0,6.73
STU_02528,22,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 3,Rural,1.9,ChatGPT,Rarely,3,5,9,3,6,2,16,4,10,1.9,25.1,2,4.7,6.1,7,8,3,0.0,6.83
STU_02529,20,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Rural,2.0,ChatGPT,Rarely,1,3,1,2,9,2,5,4,1,5.5,13.8,2,0.1,6.0,3,2,9,0.0,7.86
STU_02530,24,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Urban,0.0,None,Never,4,4,9,5,2,2,26,3,8,0.0,0.1,1,3.2,7.6,4,2,6,1.0,8.23
STU_02531,20,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,2.2,Gemini,Rarely,4,5,3,3,5,2,19,4,3,3.6,2.1,3,2.7,8.2,2,3,5,0.0,5.99
STU_02532,25,Male,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,3.1,Claude,Sometimes,4,6,5,3,4,1,9,4,5,0.1,4.7,1,3.7,8.4,2,2,6,0.0,4.44
STU_02533,23,Female,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 2,Rural,1.1,ChatGPT,Rarely,2,3,5,2,5,1,6,3,6,3.6,3.2,0,2.7,7.2,3,4,8,0.0,5.24
STU_02534,22,Female,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Rural,3.2,ChatGPT,Sometimes,4,4,1,5,8,0,14,3,7,0.8,2.4,0,5.2,7.2,5,5,4,0.0,6.25
STU_02535,23,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,1,4,9,4,1,1,29,2,10,1.8,0.0,0,0.0,7.8,4,3,6,0.0,4.42
STU_02536,22,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Urban,1.2,ChatGPT,Rarely,1,1,8,5,4,1,21,3,9,2.4,7.1,4,0.5,8.1,4,3,8,0.0,4.92
STU_02537,19,Female,B.Tech/B.E.,Arts/Sciences,3,Tier 1,Urban,3.1,ChatGPT,Sometimes,3,3,1,3,9,4,16,5,2,5.5,8.4,1,4.0,7.3,4,1,9,0.0,10.0
STU_02538,22,Male,MBA,Commerce/Management,1,Tier 2,Urban,2.0,Gemini,Rarely,2,4,5,2,6,1,6,2,5,3.0,1.4,3,4.3,7.3,4,5,7,0.0,4.84
STU_02539,20,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,1.0,Perplexity,Rarely,5,5,6,2,2,1,2,2,6,0.0,6.1,1,4.9,,3,4,1,0.0,3.36
STU_02540,21,Male,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,1.2,ChatGPT,Rarely,3,5,9,3,2,1,15,2,10,2.6,0.0,1,3.5,5.6,5,4,5,0.0,3.93
STU_02541,20,Male,B.Tech/B.E.,Arts/Sciences,3,Tier 3,Rural,0.9,ChatGPT,Rarely,2,3,1,4,8,1,23,2,10,1.6,1.4,0,0.0,9.1,7,8,1,1.0,3.78
STU_02542,20,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 2,Rural,0.4,Gemini,Never,4,5,1,1,7,1,7,3,2,0.9,0.0,0,3.4,9.1,1,5,2,0.0,5.37
STU_02543,22,Non-binary,MBA,CS/IT,1,Tier 1,Rural,6.2,GitHub Copilot,Always,5,8,8,4,5,2,12,1,9,4.1,13.2,1,3.1,7.0,4,7,3,0.0,6.67
STU_02544,22,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,1.3,Gemini,Rarely,2,2,3,3,7,2,6,5,2,2.7,12.2,2,3.5,8.1,3,4,5,0.0,6.32
STU_02545,21,Male,B.Tech/B.E.,Commerce/Management,1,Tier 1,Rural,0.0,None,Never,1,2,1,3,8,3,0,5,1,6.7,12.4,3,0.0,6.0,5,5,4,1.0,8.88
STU_02546,22,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,0.0,None,Never,1,2,8,2,4,0,3,1,8,2.4,6.5,0,0.0,8.0,6,4,4,1.0,5.14
STU_02547,22,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,1.9,ChatGPT,Rarely,3,5,10,5,1,2,17,1,10,0.2,2.7,0,5.3,7.3,5,6,3,1.0,4.57
STU_02548,25,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Urban,1.4,ChatGPT,Rarely,5,6,9,4,1,2,14,4,10,0.7,3.4,1,2.8,5.6,5,8,1,0.0,5.63
STU_02549,21,Female,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Urban,4.6,ChatGPT,Frequently,2,5,8,5,6,3,14,4,10,4.3,12.1,4,2.7,6.2,7,8,1,0.0,8.26
STU_02550,21,Male,MBA,Engineering (Non-CS),1,Tier 2,Rural,0.0,None,Never,1,1,3,3,3,2,3,5,6,6.4,3.8,5,0.0,5.7,4,4,8,0.0,3.61
STU_02551,21,Male,B.Tech/B.E.,CS/IT,4,Tier 3,Urban,2.8,Perplexity,Sometimes,5,8,8,5,4,2,25,3,5,0.0,14.0,1,2.5,6.6,5,6,3,0.0,7.1
STU_02552,20,Female,B.Tech/B.E.,CS/IT,3,Tier 1,Rural,2.1,ChatGPT,Rarely,5,3,9,4,4,2,22,1,8,1.9,0.0,0,4.6,5.8,6,8,1,0.0,4.96
STU_02553,21,Female,B.Tech/B.E.,CS/IT,4,Tier 1,Urban,1.7,Claude,Rarely,4,4,10,5,5,4,18,2,8,5.8,17.9,4,2.5,8.9,2,2,9,0.0,7.14
STU_02554,20,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Urban,3.2,Perplexity,Sometimes,2,4,8,4,5,2,6,4,7,2.9,10.7,5,0.2,8.2,7,4,6,0.0,8.96
STU_02555,22,Female,MBA,Commerce/Management,1,Tier 3,Rural,0.0,None,Never,2,3,3,1,5,0,7,2,2,0.0,0.0,0,3.0,8.2,1,4,2,0.0,5.15
STU_02556,19,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 2,Rural,4.7,GitHub Copilot,Frequently,4,6,2,4,9,4,11,5,1,4.2,15.9,2,2.7,7.0,3,3,4,0.0,6.58
STU_02557,25,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,0.1,None,Never,2,1,8,3,1,2,13,2,9,0.0,0.0,0,6.2,7.9,3,1,3,0.0,3.27
STU_02558,25,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 1,Urban,0.8,ChatGPT,Rarely,3,5,2,4,7,2,6,4,2,3.2,0.8,2,2.7,7.9,3,4,4,0.0,6.51
